mtry,ROC,Sens,Spec,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Precision,Recall,F1,Prevalence,Detection Rate,Detection Prevalence,Balanced Accuracy,Accuracy,Kappa,J,Dist,ROCSD,SensSD,SpecSD,SensitivitySD,SpecificitySD,Pos Pred ValueSD,Neg Pred ValueSD,PrecisionSD,RecallSD,F1SD,PrevalenceSD,Detection RateSD,Detection PrevalenceSD,Balanced AccuracySD,AccuracySD,KappaSD,JSD,DistSD,cluster,model,shrinkage,interaction.depth,n.minobsinnode,n.trees,char_vars
NA,0.9176056740860226,0.8352472294411173,0.8282986732570171,0.8352472294411173,0.8282986732570171,0.8301485545748489,0.8341195581888747,0.8301485545748489,0.8352472294411173,0.8315108444486622,0.5001916164254973,0.417367672092051,0.5032852047697969,0.8317729513490673,0.831258522988808,0.662066309559506,0.6635459026981344,0.2424165197995747,0.01426462683213388,0.042435928613478245,0.03612730163601189,0.042435928613478245,0.03612730163601189,0.03287650718393477,0.04214632262947698,0.032876507183934735,0.042435928613478245,0.019324656255597324,0.031358556849830174,0.027450999215659716,0.03543568533686455,0.018403436740954085,0.018521048390773547,0.037270061512376225,0.03680687348190817,0.026965881840653586,cluster.11,gbm,0.1,3,10,50,"accum30, nppmmid30agg, deficitRS, NIR_med, twi30agg, tpi30agg, decid30RS, cad30RS"
NA,0.9142306060333006,0.8301703996345866,0.8310673880332309,0.8301703996345866,0.8310673880332309,0.8310809433026144,0.8307242105876935,0.8310809433026144,0.8301703996345866,0.8294678362390807,0.5001916164254973,0.4148948092702775,0.49952514939468995,0.8306188938339087,0.8300728527203679,0.6597213557461767,0.6612377876678176,0.24389189716140786,0.014472817772392706,0.04415908206108974,0.030517218932128984,0.04415908206108974,0.030517218932128984,0.030367651291282122,0.04197803016040529,0.0303676512912821,0.04415908206108974,0.019711457296287933,0.031358556849830174,0.028996727359041883,0.03471528082406215,0.01597292471721976,0.016193631635994524,0.03253606019730811,0.03194584943443952,0.02333942080226861,cluster.11,gbm,0.1,1,10,100,"accum30, nppmmid30agg, deficitRS, NIR_med, twi30agg, tpi30agg, decid30RS, cad30RS"
NA,0.9190334105874471,0.8368677989597494,0.831264435255563,0.8368677989597494,0.831264435255563,0.8326238775988738,0.8364918712815732,0.8326238775988738,0.8368677989597494,0.8335601003192861,0.5001916164254973,0.4182198377335199,0.502620907399723,0.8340661171076562,0.8336271516418197,0.6667549844689438,0.6681322342153125,0.23946438839692777,0.014277393699438458,0.047885085613936326,0.03161405781815605,0.047885085613936326,0.03161405781815605,0.02893643563344378,0.04564812388746255,0.028936435633443783,0.047885085613936326,0.022108167495650848,0.031358556849830174,0.03025120188339856,0.03697557931541972,0.019519096541908136,0.019625755768988694,0.03942488670388711,0.03903819308381627,0.0279642546423405,cluster.11,gbm,0.1,2,10,100,"accum30, nppmmid30agg, deficitRS, NIR_med, twi30agg, tpi30agg, decid30RS, cad30RS"
NA,0.9208005134780021,0.8412788298208601,0.8331113601759146,0.8412788298208601,0.8331113601759146,0.8351893728868007,0.8400993970119367,0.8351893728868007,0.8412788298208601,0.8370392364998994,0.5001916164254973,0.42036997530002995,0.503811105714375,0.8371950949983873,0.8367372284601875,0.6729900116251419,0.6743901899967747,0.2349313043876039,0.01403921275071943,0.045634428833805286,0.035232274746963554,0.045634428833805286,0.035232274746963554,0.031602562767277145,0.04484353545180928,0.031602562767277166,0.045634428833805286,0.021597385753298348,0.031358556849830174,0.0286575010118686,0.03634080506098367,0.020868390208323612,0.020968758027201346,0.04214230804897924,0.041736780416647225,0.030603976412980804,cluster.11,gbm,0.1,3,10,100,"accum30, nppmmid30agg, deficitRS, NIR_med, twi30agg, tpi30agg, decid30RS, cad30RS"
NA,0.9162759986388413,0.8340844807377309,0.8359825107381718,0.8340844807377309,0.8359825107381718,0.8359588378032515,0.8349102539493307,0.8359588378032516,0.8340844807377309,0.8338559296067579,0.5001916164254973,0.41686184504967916,0.4989694937342528,0.8350334957379513,0.8345625799396083,0.668649858491675,0.6700669914759027,0.23787163941162864,0.014584052008433178,0.04568501152673102,0.02975885988297317,0.04568501152673102,0.02975885988297317,0.02866562974717691,0.042974201477057064,0.028665629747176936,0.04568501152673102,0.019871968453431303,0.031358556849830174,0.02980396838945017,0.036065136071237715,0.01634992129536788,0.016513174918033675,0.03317909908546005,0.03269984259073576,0.024088228965046234,cluster.11,gbm,0.1,1,10,150,"accum30, nppmmid30agg, deficitRS, NIR_med, twi30agg, tpi30agg, decid30RS, cad30RS"
NA,0.9201687832935651,0.8400315550955693,0.8333192600665683,0.8400315550955693,0.8333192600665683,0.8349862399787593,0.8393222430594436,0.8349862399787594,0.8400315550955693,0.8363331014021963,0.5001916164254973,0.41979314580813437,0.5031452153304843,0.8366754075810688,0.8362494598602872,0.671990981499647,0.6733508151621377,0.2357294076439989,0.014124692567740278,0.04713496481751964,0.033523929438649416,0.04713496481751964,0.033523929438649416,0.030325424575368246,0.04546128103969876,0.03032542457536826,0.04713496481751964,0.02247587166703412,0.031358556849830174,0.029901967719034996,0.03678780174860076,0.02087903933215356,0.020929534127558047,0.04204652900104869,0.04175807866430712,0.030092850382483296,cluster.11,gbm,0.1,2,10,150,"accum30, nppmmid30agg, deficitRS, NIR_med, twi30agg, tpi30agg, decid30RS, cad30RS"
NA,0.921746233076421,0.8441559311570941,0.8337094570841059,0.8441559311570941,0.8337094570841059,0.8360316313921787,0.842558656406735,0.8360316313921787,0.8441559311570941,0.838929157480413,0.5001916164254973,0.42178535329177386,0.504957972291088,0.8389326941206,0.8384211178669625,0.676405513753009,0.6778653882412,0.23237745886360298,0.014391022218437046,0.04565637885115771,0.035173078588038816,0.04565637885115771,0.035173078588038816,0.03241711384489033,0.045708855180345606,0.032417113844890336,0.04565637885115771,0.02286442333850275,0.031358556849830174,0.028326644658195527,0.03504574649870893,0.022270119742420828,0.022498046721769433,0.04507364057701666,0.044540239484841655,0.03214758358491894,cluster.11,gbm,0.1,3,10,150,"accum30, nppmmid30agg, deficitRS, NIR_med, twi30agg, tpi30agg, decid30RS, cad30RS"
NA,0.9084884585346246,0.8256774616639037,0.8275239711673269,0.8256774616639037,0.8275239711673269,0.826153334417016,0.8274095443503829,0.8261533344170161,0.8256774616639037,0.8251107581297568,0.49991570468855934,0.4126621780015994,0.49931922471895973,0.8266007164156153,0.8260894265956797,0.652054658847571,0.6532014328312306,0.24835242657500894,0.027490986245938546,0.052609235838974304,0.034617308532489906,0.052609235838974304,0.034617308532489906,0.040547846303175775,0.049892077950383626,0.04054784630317575,0.052609235838974304,0.03819476047200081,0.02496602153080903,0.03183877386298648,0.026459573976506577,0.03425794020582939,0.034617365619832335,0.06929403483761463,0.06851588041165878,0.04745618890874941,cluster.12,gbm,0.1,1,10,50,"accum30, nppmmid30agg, cpg30precip, tpi30agg, decid30RS, NDVI_med, Green_med"
NA,0.9148411594639637,0.8328806907534987,0.8290280799236992,0.8328806907534987,0.8290280799236992,0.8286274542939831,0.8331568285716424,0.8286274542939831,0.8328806907534987,0.8300876186946047,0.49991570468855934,0.41617162798738183,0.501993523434662,0.830954385338599,0.8304340278515423,0.660734180414326,0.6619087706771979,0.24162692944268763,0.024757659377997506,0.05110626112480065,0.03243200220102898,0.05110626112480065,0.03243200220102898,0.03801471084907457,0.05046947261881089,0.038014710849074526,0.05110626112480065,0.03749802885337319,0.02496602153080903,0.02993089408482167,0.02252774610025911,0.03475518080452029,0.03499260608484639,0.07005273171503229,0.06951036160904057,0.048004677657896046,cluster.12,gbm,0.1,2,10,50,"accum30, nppmmid30agg, cpg30precip, tpi30agg, decid30RS, NDVI_med, Green_med"
NA,0.9173187641113233,0.8405801304612837,0.8290421379586637,0.8405801304612837,0.8290421379586637,0.8298212672685994,0.8399490109200386,0.8298212672685993,0.8405801304612837,0.8344550787948548,0.49991570468855934,0.4200569794076294,0.5059094166200648,0.8348111342099737,0.8342888375066346,0.6684260597289572,0.6696222684199473,0.23682397728486565,0.023126592838643944,0.051268064820202006,0.02869244776263934,0.051268064820202006,0.02869244776263934,0.03497209782401495,0.04963688728307457,0.034972097824014954,0.051268064820202006,0.03511563478416171,0.02496602153080903,0.03058880596596495,0.024219068393852607,0.03189391918755855,0.03197452359077136,0.06408945202516604,0.0637878383751171,0.042975356072231595,cluster.12,gbm,0.1,3,10,50,"accum30, nppmmid30agg, cpg30precip, tpi30agg, decid30RS, NDVI_med, Green_med"
NA,0.9142916532333074,0.8294650340582688,0.8332710194768799,0.8294650340582688,0.8332710194768799,0.8316553803494299,0.8311635544047619,0.8316553803494299,0.8294650340582688,0.8297792131547826,0.49991570468855934,0.41445913350650415,0.4982123675628583,0.8313680267675743,0.8307901947615907,0.6614855412397995,0.6627360535351486,0.24151528705855585,0.02519680198763022,0.05075952794453718,0.03326266140231581,0.05075952794453718,0.03326266140231581,0.038398450829259884,0.0492022793300385,0.03839845082925991,0.05075952794453718,0.03596942220524386,0.02496602153080903,0.02972516747741667,0.024521460139059634,0.03292408395044004,0.03316639995392577,0.06637733859641413,0.06584816790088008,0.04553063145589658,cluster.12,gbm,0.1,1,10,100,"accum30, nppmmid30agg, cpg30precip, tpi30agg, decid30RS, NDVI_med, Green_med"
NA,0.9170708247011725,0.8385771839956148,0.8343419520695455,0.8385771839956148,0.8343419520695455,0.8339894852299551,0.8387130356066823,0.8339894852299551,0.8385771839956148,0.8356415022748197,0.49991570468855934,0.4190053107760101,0.5021538438194808,0.8364595680325801,0.83594107304398,0.6717269169810913,0.6729191360651602,0.2338944850779318,0.022844374445668534,0.04945941246882601,0.030098563864696847,0.04945941246882601,0.030098563864696847,0.03520500788333947,0.04896774412499182,0.035205007883339474,0.04945941246882601,0.03506285207787907,0.02496602153080903,0.02915051700191847,0.022112522765311334,0.032766779500440955,0.032810520015826246,0.0657129822740218,0.06553355900088191,0.044848207528585225,cluster.12,gbm,0.1,2,10,100,"accum30, nppmmid30agg, cpg30precip, tpi30agg, decid30RS, NDVI_med, Green_med"
NA,0.9188065311866637,0.8408143633197857,0.8351684126517023,0.8408143633197857,0.8351684126517023,0.835014900201007,0.8409798559805481,0.835014900201007,0.8408143633197857,0.8371140690632195,0.49991570468855934,0.42012813391320075,0.5029712810384644,0.837991387985744,0.8373692820993777,0.6746384773575763,0.6759827759714879,0.23250397305848322,0.0214295263652035,0.04957156002760002,0.03024284935644121,0.04957156002760002,0.03024284935644121,0.03576703957779986,0.04774037551330449,0.035767039577799836,0.04957156002760002,0.033186177262312246,0.02496602153080903,0.02915118679805534,0.024059865088967406,0.030148168061144204,0.030097832280468747,0.06036005368163415,0.06029633612228841,0.04063652128257876,cluster.12,gbm,0.1,3,10,100,"accum30, nppmmid30agg, cpg30precip, tpi30agg, decid30RS, NDVI_med, Green_med"
NA,0.9155577095866146,0.8335455026356502,0.8346760839218125,0.8335455026356502,0.8346760839218125,0.8335658948758002,0.8346947744592357,0.8335658948758004,0.8335455026356502,0.8327203394537196,0.49991570468855934,0.4164045282963418,0.49944297230044754,0.8341107932787314,0.8334503796036766,0.6668468227818404,0.6682215865574627,0.23795718971808796,0.02436531954561957,0.05121099199974826,0.03177442970388484,0.05121099199974826,0.03177442970388484,0.03624426643621779,0.05027814938566303,0.036244266436217795,0.05121099199974826,0.03423801582406831,0.02496602153080903,0.028490705792609695,0.024300503856142186,0.03171031273150652,0.031836230530156814,0.06373660961088412,0.06342062546301304,0.04326192652335137,cluster.12,gbm,0.1,1,10,150,"accum30, nppmmid30agg, cpg30precip, tpi30agg, decid30RS, NDVI_med, Green_med"
